"","Condition_GF_vs_wt","Condition_GF_vs_bA.A","Condition_GF_vs_bJ.A","Condition_GF_vs_bE.A","Condition_bA.A_vs_wt","Condition_bJ.A_vs_wt","Condition_bE.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_wt","Condition_bE.A_bJ.A_bA.A_vs_GF","Condition_bE.A_bJ.A_bA.A_vs_GF_wt"
"NVE1701",-0.913867134233773,0,0,0,-1.11935373328733,-0.985515967687857,-0.922152428848127,-1.45066587672358,-0.536798742489807,-1.32497686903968
"NVE1702",0,0,0,0,0,0,0,0,0,0
"NVE1703",0,0,0,0,0,0,0,0,0,0
"NVE1704",0,0,0,0,-1.00071273030857,-0.546118288497259,-0.562250619647375,-1.09257667387373,0,-1.16864898965677
"NVE1705",0,-0.5254125836066,0,0,0.47001443220332,0,0,0,0,0
"NVE1706",0,0,0,0,0,0,0,0,0,0
"NVE1707",0,0,0,0,0,0,0,0,0,0
"NVE1708",0,0,0,0,0,-0.679066838781774,0,-0.779937579494344,0,0
"NVE1709",0,0,0,0,0,0,0,0,0,0
"NVE1710",0,0,0,0,0,0,0,0,0,0
"NVE1711",0,0,0,0,0.741967001200386,0,0,0.919508338241344,0,1.10773050811843
"NVE1712",0,0,0,0,0,0,0,0,0,0
"NVE1713",0,-0.459316931275952,0,0,0.582455676270874,0,0.319759842957008,0.663690441823916,0.540551696828994,0.802827796479834
"NVE1714",0,0,0,0,0,0,0,0,0,0
"NVE1715",0,0,0,0,0,0,0,0,0,0
"NVE1716",0,0,0,0,0,0,0,0,0,0
"NVE1717",0,0,0,0,0,0,0,0,0,0
"NVE1718",0,0,0,0,0,0,0,0,0,0
"NVE1719",0,0,0,0,0,0,0,0,0,0
"NVE1720",0,0,0,0,-0.379052004143989,0,0,-0.449900178680717,-0.420682304441373,-0.580388708180172
"NVE1721",0,0,0,0,0,0,0,0,0,0
"NVE1722",0,0,0,0,0,0,0,0,0,0
"NVE1723",0,-0.556702218827223,0,0,0.692933851700684,0,0,0.658623811313786,0.522392178440325,0.787343673615367
"NVE1724",0,0,0,0,0,0,0,0.566414257765708,0,0.705560450569383
"NVE1725",-0.640832995467463,0,0,0,-0.9142291445149,-0.724970763635721,-0.889091885605355,-1.2606412200153,-0.619808224547841,-1.25363351141818
"NVE1726",0,0,0,0,0,0,0,0,0,0
"NVE1727",0,0,0,0,0,0,0,0,0,0
"NVE1728",0,-0.475695485759735,0,0,0.730479124083028,0.390267079637587,0,0.675350028593397,0.420566390270104,0.730610545360701
"NVE1729",0,0,0,0,0,0,0,0,0,0
"NVE1730",0,0,0,-0.44374258715582,0,0,0.485004180316195,0.529764070790525,0.488502477630149,0.678843963352298
"NVE1731",0,0,0,0,0,0,0,0,0,0
"NVE1732",0,0,0,0,0,0,0,0.413345647895553,0,0.503669152730711
"NVE1733",0,0,0,0,0,0,0,0,0,0
"NVE1734",0.380606593129693,0,0,0,0,0,0,0,0,0
"NVE1735",0,0,0,0,0.598750704446727,0,0.353623326408302,0.690115701932002,0.455242889530018,0.763572078598938
"NVE1737",0,0,0,0,0,0,0,0,0,0
"NVE1738",0,0,0,0,0,0,0,0,0,0
"NVE1739",0,0,0,0,0,0,-0.308014751106113,0,0,0
"NVE1740",0,-0.331043106864277,0,0,0.464315681644195,0.323167713369473,0.422743857194018,0.672827815577088,0.53955524079717,0.808254959112469
"NVE1741",0.412007178394603,0,0,0,0.608548489364717,0,0.426483440065178,0.565038682673479,0,0
"NVE1742",0,0,0,0,0,0,0,0,0,0
"NVE1743",0,0,0,0,0,0,0,0,0,0
"NVE1744",0,0.44866164582599,0,0,0,0,0,0,-0.491171469617985,-0.484742332220699
"NVE1745",0,0,0,0,0,0,0,0,0,0
"NVE1746",0,0,0,0,0,0,0,0,0,0
"NVE1747",0,0,0.450941350218578,0,0.313804713295195,0,0,0,0,0
"NVE1748",0,1.02007143419816,0,0.693770954873865,-0.56279543056831,0,0,-0.814084312278234,-1.27136031590809,-1.39029677179719
"NVE1749",0,0,0,0,0,0,0,0,0,0
"NVE1750",0.633198278380492,0,0,0,1.03289255491359,0.732655755620227,0.764918933506483,1.26500171170636,0.631803433325864,1.26453619949284
"NVE1751",0,0,0,0,0,0,0,0,0,0
"NVE1752",0,0,0,0,0,0,0,0,0,0
"NVE1753",0,0,0,0,0,0,0,0,0,0
"NVE1754",0,0,0,0,0,0,0,0,0,0
"NVE1755",0,0,0,0,0,0,0,0,0,0
"NVE1756",0,0.595403991059359,0,0,-0.775471085839634,0,-0.445205240385521,-0.875988161764269,-0.695921066983994,-1.04793975628085
"NVE1757",0,0,0,0,0,0,0,0,0,0
"NVE1759",0,0,0,0,0,0,0,0,0,0
"NVE1760",0,0,0,0,0,0,0,0,0,0
"NVE1761",0,0,0,0,0,0,0,0,0,0
"NVE1762",0,0,0,0,0,0,0,0,0,0
"NVE1763",0,0,0,0,0,0,0,0,0,0
"NVE1764",0,0,0,0,0,0,0,0,0,0
"NVE1765",0,0,0,0,0,0,0,0,0,0
"NVE1766",0,0,0,0,0,0,0,0,0,0
"NVE1767",0,0,0,0,-0.573980178322544,0,0,-0.648128702961911,0,0
"NVE1768",0,0,0,0,0,0,0,0,0,0
"NVE1769",0,-0.774852150234723,0,0,0.752418926800809,0,0,0.682544790838838,0.704978014272751,0.925014836639615
"NVE1770",0,0,0,0,0.365321441576056,0,0.334577901137338,0.495766128472988,0,0.513146261945407
"NVE1771",0,0,0,0,-0.219511221357129,0,-0.189525506884649,-0.262183046991383,0,-0.273371460460598
"NVE1772",0,-0.61721891517334,0,-0.678022339880386,0,0,0,0.500365435149272,0.88287991079503,0.922163214409665
"NVE1773",0,0,0,0,-0.48931152383798,0,0,0,0,0
"NVE1774",0,0,0,0,0.338728927119089,0,0.349330549320656,0.49510401190053,0.405054247324209,0.60010507030509
"NVE1775",0,0,0,0,0,0,0,0,0,0
"NVE1776",0,0,0,0,0,0,0,0,0,0
"NVE1777",0,0,0,0,-0.488582078701523,-0.248127793190206,0,-0.461288664842469,0,-0.453297953469772
"NVE1778",0,0,0,0,0.54033687374649,0,0,0,0,0
"NVE1779",0,0,0,0,-0.436963270791481,0,0,0,0,0
"NVE1780",0,0,0,0,0.301301295441659,0,0,0.421078093997644,0.427120969136342,0.565465688683699
"NVE1781",0,0,0,0,0,0,0,0,0,0
"NVE1782",0,0,0,0,0,0,0,0,0,0
"NVE1783",0,0,0,0,0,0,0,0,0.538139573270833,0.587433008455259
"NVE1784",0,0,0,0,-0.911423626900183,0,-0.709711847598049,-0.945203384271079,0,-0.86786430566911
"NVE1785",0,0,0,0,0,0,0,0,0,0
"NVE1786",0,0,0,0,0,0,0,0,0,0
"NVE1787",0,0,0,0,0.621075454896154,0.397767796619777,0.536038051534125,0.776675773769131,0,0.775144924324152
"NVE1788",0,-0.631933273925152,0,0,0.81260319642121,0,0,0.939473549173154,0.758803626677095,1.13218460451515
"NVE1789",0,0,0,0,0,0,0,-0.488603674120159,0,0
"NVE1790",-0.747630378531223,0,0,0,-0.802080047552154,-0.485584891877493,-0.593068138658819,-0.829387375254277,0,-0.607429848140148
"NVE1791",0,0,0,0,0,0,0,0,0,0
"NVE1792",0,0,0,0,0,0,0,0,0,0
"NVE1793",0,0,0,-0.332762873609573,0,0.231490340218009,0.351682601026344,0.434652747420718,0.415733020003947,0.56692343796991
"NVE1794",0,0,0,0,0,0,0,0,0,0
"NVE1795",0.410819987028276,0,0,0,0.42271581958062,0.318416254983437,0.384745734233604,0.511199111193246,0,0.407718472967177
"NVE1796",0,0,0,0,0,0,0,0,0,0
"NVE1797",0,0,0,0,0,0,0,0,0,0
"NVE1798",0,0,0,0,0,0,0,0,0,0
"NVE1799",0,0,0,0,0,0,0,0,0,0
"NVE1800",0,0,0,0,0,0,0,0,0,0
"NVE1801",0,0,0,0,0,0,0,0,0,0
"NVE1802",0,0,0,0,0,0,0,0,0,0
"NVE1803",0,0,0,0,0,0,0,0,0,0
"NVE1804",0,0,0,0,0,0,0,0,0,0
"NVE1805",0,0,0,0,0,0,0,0,0,0
"NVE1806",0,0,0,0,0,0,0,0,0,0
"NVE1807",0,0,0,0,0,0,0,0,0,0
"NVE1808",0,0,0,0,0,0,0,0,0,0
"NVE1809",0,0,0,1.26116269943663,0,0,-0.801061637824565,-0.745412158596221,-1.20551322020828,-1.30061710347696
"NVE1810",0,0,0,0,0,0,0,0,0,0
"NVE1811",0,0,0,0,0,0,0,0,0,0
"NVE1812",0,1.10204294039321,1.18592698631449,1.6695316771415,-0.544790876159675,-0.62867492208096,-1.11227961290797,-1.59434776527958,-2.15159982951311,-2.49729865244763
"NVE1813",0,0,0,0,0,0,0,0,0,0
"NVE1814",0,0,0,0,-0.521532264174316,0,-0.531272166796803,-0.74495067716654,0,-0.802411426854455
"NVE1815",0,0,0,0,-0.691572385762204,0,0,-0.790513510239093,0,-0.89712578445133
"NVE1816",0,0,0,0,-0.362476113817755,0,-0.380202072391252,-0.455900467616583,0,-0.460366465491591
"NVE1817",0,0,0,0,-0.476821064936513,0,0,-0.434355533589701,0,0
"NVE1818",0,0,0,0,0,0,0,0,0,0
"NVE1819",0,0,0,0,0,0,0,0,0,0
"NVE1820",0,0,0,0,0,0,0,0,0,0
"NVE1821",0,0,0,0,0,0,0,0,0,0
"NVE1822",0,0,0,0,0,0,0,0,0,0
"NVE1823",0,0,0,0,0,0,0,0,0,0
"NVE1824",0,0,0,0,0,0,0,0,0,0
"NVE1825",0,0,0,0,0,0,0,0,0,0
"NVE1826",0,0,0,0,0,0,0,0,0,0
"NVE1827",0,0,0,0,0,0,0,0,0,0
"NVE1828",0,0,0,0,0,0,0,0,0,0
"NVE1829",0,0,0,0,0,0,0,0,0,0
"NVE1830",0,0,0,0,0,0,0,0,0,0
"NVE1831",0,0,0,0,0,0,0,0,0,0
"NVE1832",0,0,0,0,0,0,0,0,0,0
"NVE1833",0,0,0,0,0.309140056095968,0,0,0.354521810827482,0,0.42940960518466
"NVE1834",0,-0.235325403672861,0,0,0.247669039485851,0,0,0.304508300908671,0.292164665095681,0.397781602078837
"NVE1835",0,0,0,0,-0.379171715740471,0,0,0,0,0
"NVE1836",0,0,0,0,0,0,0,0,0,0
"NVE1837",0,0,0,0,0,0,0,0,0,0
"NVE1838",0,0,0,0,0,0,-0.402982527929492,0,0,0
"NVE1839",0,0,0,0,0,0,0,0,0,0
"NVE1840",0,0,0,0,0,0,0,0,0,0
"NVE1841",0,0,0,0,0,0,0,0,0,0
"NVE1842",0,0,0,0,0,0,0,0,0,0
"NVE1843",0,0,0,0,0,0,0,0,0,0
"NVE1844",0,0,0,0,-1.28060040758565,-1.08392498969062,-1.51192709971258,-2.08698600144586,-1.48977264504937,-2.38450589282086
"NVE1845",0,0,0,0,0,0,0,0,0,0
"NVE1846",0,0,0,0,0,0,-0.197637167959304,-0.204494345989733,0,0
"NVE1847",0,0,0,0,0,0,0,0,0,0
"NVE1848",0,0,0,0,0,0,0,0,0,0
"NVE1849",0,0,0,0,0,0,0,0,0,0
"NVE1850",0,0,0,0,0,0,0,0,0,0
"NVE1851",0,0,0,0,0,0,0,0,0,0
"NVE1852",0,-0.791175551947166,-0.742894788631732,-1.20925620334358,0,0,0.799559831784095,1.07242140560241,1.48211777716189,1.7030257889827
"NVE1853",0.456780576520436,0,0,0,0,0,0.449939667619037,0,0,0
"NVE1854",0,0,0,0,0,0,0,0,0,0
"NVE1855",0,0,0,0,0,0,0,0,0,0
"NVE1856",0,0,0,0,0,0,0,-0.655099709130965,0,0
"NVE1857",-0.585651644221183,0,0,0,-0.816216397823207,-0.423498364389074,-0.716066124083733,-0.939207539919428,0,-0.861842568886538
"NVE1858",-0.246193597170854,0,0,0,-0.475562670152482,-0.264451504743973,-0.261882211808184,-0.502659920646526,0,-0.506084556504728
"NVE1859",0,0,0,-0.740647636577558,0,0,0,0,0.822197403729745,0.770325650481366
"NVE1860",0,0,0,0,0,0,0,0,0,0
"NVE1861",0,0,0,0,0,0,0,0,0,0
"NVE1862",0,0,0,0,0,0,0,0,0,0
"NVE1863",0,0,0,0,0,0,0,0,0,0
"NVE1864",0,0,0,0,0,0,0,0,0,0
"NVE1865",0,0,0,0,0,0,0,0,0,0
"NVE1866",0,0,0,0,0.550283676930497,0,0.522716378717198,0.683635429265994,0,0.718454852464093
"NVE1867",0,0,0,0,0,0,0,0,0,0
"NVE1868",0,0,0,0,0,0,0,0,0,0
"NVE1869",0,0,0,0,0,0,0,0,0,0
"NVE1870",0,0,0,0,0,0,0,0,0,0
"NVE1871",0,0,0,0,0,0,0,0,0,0
"NVE1872",0,0,0,0,0,0,0,0,0,0
"NVE1873",0,0,0,0,0,0,0,0,0,0
"NVE1874",0.333614699910022,0,0,0,0,0,0,0,0,0
"NVE1875",0,0,0,0,0,0,0,0,0,0
"NVE1876",0,0,0,0,0,0,0,0.467367412039794,0,0
"NVE1877",0,0,0,0,-0.486491233336556,0,0,0,0,0
"NVE1878",0,0,0,0,0,0,0,0,0,0
"NVE1879",0,0,0,0,0.198240146164369,0,0.200844034621606,0.274419205737055,0.200354530483268,0.316515315795921
"NVE1880",-0.498461423045226,0,0,0,-0.744449586217038,-0.787561246664877,-0.636177550846915,-1.10152811952768,-0.603066696482458,-1.13639682858303
"NVE1881",0,0,0,0,-0.482164330862568,0,0,0,0,0
"NVE1882",-0.711727098151614,0,0,0,-1.01666094148298,-0.93101887090631,-0.976534021286086,-1.4698372272596,0,-1.48529843231587
"NVE1883",0,0,0,0,0,0,0,0,0,0
"NVE1884",0,0,0,0,0,0,0,0,0,0
"NVE1885",0.440732370564139,0,0,0,0.508663570602343,0.451084096269297,0.338517930844834,0.602666829005381,0,0.509733842796788
"NVE1886",0,0,0,0,0,0,0,0,0,0
"NVE1887",0,0,0,0,0,0,0,0,0,0
"NVE1888",0,0,0,0,0,0,0,0,0,0
"NVE1889",0,0,0,0,0,0,0,0,0,0
"NVE1890",0,0,0,0,0,0,0,0,0,0
"NVE1891",0,0,0,0,0,0,0,0,0,0
"NVE1892",0,0,0,0,0,0,0,0,0,0
"NVE1893",-0.694439474667131,0,0,0,-1.097291884541,-0.953766096437928,-0.80801607374597,-1.43766829437677,-0.743228819709638,-1.45393169988371
"NVE1895",0,0,0,0,-0.559686753423858,0,-0.586743203214027,-0.845267673168076,-0.803859603825057,-1.09941837544221
"NVE1896",0,0,0,0,0,0,0,0,0,0
"NVE1897",0,0,0,0,0,0,0,0,0,0
"NVE1898",0,0,0,0,0,0,0,0,0,0
"NVE1899",0,0,0,0,-0.653773289780122,0,0,-0.804195939384231,0,-1.01933269161513
"NVE1901",0,0,0,0,0,0,0,0,0,0
"NVE1902",0,0,0,0,-0.500314842150986,-0.475948572133395,-0.407860249271986,-0.701046957711647,0,-0.719018064286968
"NVE1903",0,0,0,0,0,0,0,0,0,0
"NVE1904",0,0,0,0,0,0,0,0,0,0
"NVE1905",0.473724092854668,-0.349347855751896,0,0,0.823071948606564,0.416165223647064,0.524481935037448,0.868742251499444,0,0.842506586540592
"NVE1906",0,0,0,0,0.19553203954585,0,0.205831489391739,0.228047138066496,0,0
"NVE1907",0,0,0,0,0,-0.365789720783773,0,0,0,0
"NVE1908",0,-0.410027455204449,0,0,0.701331698826819,0.417661262251331,0.660468820775842,0.951155893817215,0.659851650194845,1.07400459421323
"NVE1909",0,0,0,0,0,0,0,0,0,0
"NVE1910",0.322452511980116,0,0,0,0.332835245232821,0,0.29920505841465,0.350640041110931,0,0
"NVE1911",0.372072454360726,0,0,0,0,0,0,0,0,0
"NVE1912",0,0,0,0,0,0,0,0,0,0
"NVE1913",0,0.410969261299597,0,0,-0.670786552780583,-0.404007835914393,-0.384666484134197,-0.771749232034776,-0.51193194055379,-0.855787760950988
"NVE1914",0,0,0,0,0,0,0,0,0,0
"NVE1915",0,0,0,0,-0.773638865536963,0,0,0,0,0
"NVE1916",0,0.412969123203253,0,0,-0.501080527881349,0,-0.332095626194938,-0.61009066195858,-0.521979257280484,-0.754713617205822
"NVE1917",0,0,0,0,0,0,0,0,0,0
"NVE1918",0,0,0,0,0,0,0,0,0,0
"NVE1919",-0.501980177755843,0,0,0,-0.748114765299803,-0.477462324623552,-0.598865900018864,-0.893873321329193,0,-0.857177977879864
"NVE1920",0,0.386772866466011,0,0,-0.517882819153275,-0.313758127842614,-0.321259730562011,-0.639295966544441,-0.508186013857176,-0.764988369363906
"NVE1921",0,0,0,0,0,0,0,0,0,0
"NVE1922",0,-0.658781026199151,0,-0.904793099864589,0.609862394207842,0,0.85587446787328,1.06690475943071,1.11582339142202,1.45515182931767
"NVE1923",-0.308248305414501,0.345278893103567,0,0,-0.653527198518068,-0.362343556064513,-0.398539297179567,-0.725346216527425,-0.417097911112925,-0.761629828730286
"NVE1924",0,0,0,0,0.518623306593909,0,0,0,0,0
"NVE1925",0,0,0,0,0,0,0,0,0,0
"NVE1926",0,0,0,0,0,0,0,0,0,0
"NVE1927",-0.761993842580802,0,0,0,-1.2145961994406,-0.773321159879172,-0.959186118052727,-1.46346430022532,0,-1.4432900462181
"NVE1928",0,0,0,0,0,0,0,0,0,0
"NVE1929",0,0,0,0,0,0,0,0,0,0
"NVE1930",0,0,0,0,-0.458117169319828,0,-0.424674887996493,-0.560529596932987,-0.520885355756919,-0.720943681350821
"NVE1931",0,0,0,0,0,0,0,0,0,0
"NVE1932",0,0,0,0,-0.492654604976618,0,0,0,0,0
"NVE1933",0,0,0,0,0.401002810296972,0,0.47924891373492,0.604739044798805,0.518350188378109,0.748725834435078
"NVE1934",0,-0.660711865902784,0,0,0.757934316553067,0,0.608838422840923,0.96749541594881,0.870272965298527,1.22517856637285
"NVE1935",0.410111145219213,0,0,0,0.353931966660039,0,0,0.361878760931136,0,0
"NVE1936",0.295581538443769,0,0,0,0.390268573802925,0,0.43032133253642,0.487863445246131,0,0.453429743583444
"NVE1937",0,0,0,0,0,0,0,0,0,0
"NVE1938",0,0,0,0,0,0,0,0,0,0
"NVE1939",0,0,0,0,-0.4035014602321,-0.470251017798201,-0.471957371503038,-0.736210389835467,-0.558173724592109,-0.862923454441045
"NVE1940",0.457987867238495,0,0,0,0.632895743103005,0.411067413492481,0.639837149201185,0.82708552627314,0,0.797455048796411
"NVE1941",0,0,0,0,0,0,0,0,0,0
"NVE1942",0,0,0,0,0,0,0,0,0,0
"NVE1943",0,0,0,0,0.35941260187344,0,0,0,0,0.54581282984264
"NVE1944",0,-0.359305725413156,0,0,0.372020513856201,0,0,0,0,0
"NVE1945",0,0,0,0,0,0,0,0,0,0
"NVE1946",0,0,0,0,0.377429458094138,0,0,0,0,0
"NVE1947",0,-0.364915015842422,0,0,0.576645211300778,0,0.31063707437687,0.489245913675118,0,0.511174130527608
"NVE1948",0,0,0,0,0.353252662331953,0,0.2434238037331,0.334276859808157,0,0
"NVE1949",0,0,0,0,0.544918158259382,0,0.396837446207007,0.603282194691826,0,0
"NVE1950",0,0,0,0,0,0,0,0,0,0
"NVE1951",0,-0.498384130402492,0,0,0.56866872136398,0.365185803148925,0.414624861126851,0.78097430567895,0.710689714717461,0.994442254697865
"NVE1952",0,0,0,0,0,0,0,0,0,0
"NVE1953",0.41791174142882,0,0,0,0,0,0.482578708332779,0.389886204031464,0,0
"NVE1954",0,0,0,0,0,0,0,0,0,0
"NVE1955",0,0,0,0,0,0,0.410516910727632,0,0,0
"NVE1956",0,0,0,0,0,0,0,0,0,0
"NVE1957",0,0,0,0,0,0,0,0,0,0
"NVE1958",0,0,0,0,0.366309069785436,0,0,0,0,0
"NVE1959",0,0,0,0,0,0,0,0,0,0
"NVE1960",-0.467933763939776,0,0,0,0,0,0,0,0,0
"NVE1961",0,0,0,0,0,0,0,0,0,0
"NVE1962",-0.483916664445405,0,0,0,-0.679656490136291,-0.722340866906574,-0.932752896899419,-1.20728311417974,-0.723366449734335,-1.28710001961561
"NVE1964",0,0,0,0,0,0,0,0,0,0
"NVE1965",0,0,0,0,0,0,0,0,0,0
"NVE1966",0,0,0,0,0,0,0,0,0,0
"NVE1967",0,0,0,0,0,0,0,0,0,0
"NVE1968",0,0,0,0,0,0,0,0,0,0
"NVE1969",0,0,0,0,0,0,0,0,0,0
"NVE1970",0,0,0,0,0,0,-0.537135847370526,0,0,0
"NVE1971",0,0.422972125021483,0,0,-0.724555447294185,-0.53033731892383,-0.566321690384294,-0.97209461837888,-0.670511296106178,-1.09507121521789
"NVE1972",0,0,0,0,0.609812983130766,0,0.438611240515191,0.682770818648466,0,0.68307036880935
"NVE1973",0.393240875834575,0,0,0,0,0,0,0,0,0
"NVE1974",0,0,0,0,0,0,0,0,0,0
"NVE1975",0.599014914825667,0,0,0,0.645726160946572,0,0.611562380956937,0.736372304147145,0,0
"NVE1976",0,0,0,0,0,0,0,0,0,0
"NVE1977",0,0,0,0,0,0,0,0,0,0
"NVE1978",0,0,0,0,0,0,0,0,0,0
"NVE1979",0,0,0,0,0,0,0,0,0,0
"NVE1980",0,0,0,0,0,0,0,0,0,0
"NVE1981",0,0,0,0,0,0,0,0,0,0
"NVE1982",0,0,0,0,0,0,0,0,0,0
"NVE1983",0,0,0,0,-0.342998910677067,0,0,0,0,0
"NVE1984",0,0,0,-0.375939078343335,0,0,0,0,0.479390001674496,0.446817457936075
"NVE1985",0,0,0,0,0,0,0,0,0,0
"NVE1986",0,0,0,0,0,0,0,0,0,0
"NVE1987",0,0,0,0,0.438238053190541,0,0,0.444235789939508,0,0.466845553501881
"NVE1988",0,0,0,0,0,0,0,0,0,0
"NVE1989",0,0,0,0,0,0,0,0,0,0
"NVE1990",0,0,0,0,0,0.451514404605371,0.495410656944699,0.646542724456284,0.50447563981143,0.767345219550271
"NVE1991",0,0,0,0,0,0,0,0,0,0
"NVE1992",0,0,0,0,0,0,0,0,0,0
"NVE1993",0,0,0,0,0,0,0,0,0,0
"NVE1994",0,0,0,0,0,0,0,0,0,0
"NVE1995",0,-0.540452301983239,0,-0.5917978577836,0,0,0,0.720272365537817,0.903569393946228,1.08256091272273
"NVE1996",0,0,0,0,0,0,0,0,0,0
"NVE1997",0,0,0,0,0.580952075847686,0,0.320612006915932,0.553502175847843,0,0.542679915432976
"NVE1998",0,0,0,0,0,0,0,0,0,0
"NVE1999",0,0,0,0,0,0,0,0,0,0
"NVE2000",0,0,0,0,0,0,0,0,0,0
"NVE2001",-0.456142382518343,0,0,0,-0.819834646614144,-0.709310884071268,-0.833512222572591,-1.23513726161193,-0.778994879093584,-1.34275512491662
"NVE2002",-0.380233540810009,0.333781260390482,0,0.380919577032079,-0.714014801200491,-0.642514739007189,-0.761153117842089,-1.11851580577235,-0.738282264962343,-1.23786569110105
"NVE2003",0,0,0,0,0.425135914695675,0,0,0.500715189090808,0,0
"NVE2004",0.296792202446695,0,0,0,0.454307174013463,0.29508664254225,0.292960844710042,0.506696296893166,0,0.477733276632766
"NVE2005",0,0,0,0,0.586120382123466,0.332780671166367,0.498861434461384,0.71669785119746,0,0.732330036471792
"NVE2006",0,0,0,0,0.572809636296443,0,0,0.666220123478775,0,0.711566282230949
"NVE2007",0,0,0,0,0,0,0,0,0,0
"NVE2008",0,0,0,0,0.535308549880528,0,0.316363058673842,0.505158203036082,0,0.490988204819847
"NVE2009",0,0,0,0,0,0,0,0,0,0
"NVE2010",0,0,0,0,0,0.432387574991283,0,0,0,0
"NVE2011",0,0,0,0,0,0,0.451103989891443,0.388240504546972,0,0.440172023761247
"NVE2012",0,0,0,0,0,0,0.992525260278509,0.864952109747917,0,0
"NVE2013",0,0,0,0,0,0,0,0,0,0
"NVE2014",0,0,0,0,0,0,0,0,0,0
"NVE2015",0,0,0,0,0,0,0,0,0,0
"NVE2016",0,0,0,0,-0.394329044721865,0,0,-0.466714980194517,0,-0.546155929913307
"NVE2017",0,0,0,0,0,0,0,0,0,0
"NVE2018",0,0,0,0,0,0,0,0,0,0
"NVE2019",0,-0.438617458125498,0,0,0.535527194352974,0.344979084656927,0.39593825237261,0.727103362537375,0.630193626309899,0.904864210732467
"NVE2020",0,0,0,0,0.451921442151245,0.318144498277931,0.489022622606034,0.652332531709161,0.394529898317209,0.697907913980233
"NVE2021",0,0,0,0,0,0,0,0,0,0
"NVE2022",0,0,0,0,0.404203182028087,0,0,0.49119107233623,0,0.579525415231137
"NVE2023",0,0,0,0,0,0,0,0,0,0
"NVE2024",0,0,0,0,0,0,0,0,0,0
"NVE2025",0,0,0,0,0,0,0,0,0,0
"NVE2026",0,0,0,0,0,0,0,0,0,0
"NVE2027",0,0,0,0,0,0,0,0,0,0
"NVE2028",0.743935061490956,0,0,0,0.786852071141292,0.774990460224681,0.542822092599393,0.965225038022189,0,0.791009769502821
"NVE2029",0.243173710706568,0,0,0,0,0,0,0,0,0
"NVE2030",0,0,0,0,0,0,0,0,0,0
"NVE2031",-0.482905335146196,0,0,0,-0.415284241338232,-0.411492323504262,-0.4423993496152,-0.568343010451763,0,-0.435854127308533
"NVE2032",0,0.349423239510843,0,0,0,0,0,0,-0.376668736824667,0
"NVE2033",0,0,0,0,0,0,0,0,0,0
"NVE2034",0,0,0,0,0,0,0,0,0,0
"NVE2035",0,0.477237743130551,0.619712153891387,0.457356592623214,0,-0.43957605865219,0,-0.68039292816937,-0.860529023408567,-1.02728166128766
"NVE2036",0,0,0,0,0,0,0,0,0,0
"NVE2037",0,0,0,0,0,0,0,0,0,0
"NVE2038",0,0,0,0,0,0,0,0,0,0
"NVE2039",0,0,0,0,0,0,0,0,0,0
"NVE2040",0,0,0,0,0,0,0,0,0,0
"NVE2041",0,0,0,0,-0.58522131108872,0,-0.814011710087816,-0.78408594063126,0,0
"NVE2042",0,0,0,0,0,0,0,0,0,0
"NVE2043",0,-0.469059113747696,0,0,0.538723630840386,0,0,0.611912169940979,0.54224765284829,0.769439549755887
"NVE2044",0,0,0,0,0,0,0,0,0,0
"NVE2045",0,0,0,0,0,0,0,0,0,0
"NVE2046",0,0,0,0,0,0,0,0,0,0
"NVE2047",0,0,0,0,0,0,0,0,0,0
"NVE2048",0,0,0,0,-0.19471670329702,0,0,0,0,0
"NVE2049",0,0,0,0,0,0,0,0,0,0
"NVE2050",0,0,0,0,-0.614339964913857,0,-0.725058618779862,-0.707885403467239,0,0
"NVE2051",0,0,0,0,0,0,0,0,0,0
"NVE2052",0,0,0,0,0.61413093380998,0,0.682357733547286,0.869556846597769,0,0.829583364929897
"NVE2053",0,0,0,0,-0.668213090907714,-0.712758964890755,-0.851024954054715,-1.17233858295845,-0.755190570715143,-1.28501978416251
"NVE2054",0,0,0,0,0,0,0,0,0,0
"NVE2055",0,0,0,0,-0.455295492904943,0,0,-0.607241640726386,0,0
"NVE2056",0,0.470138254906347,0,0,-0.906341794012919,-0.538173120787413,-0.836611569066723,-1.19419416925728,-0.757990630150708,-1.3014567874556
"NVE2057",0,0,0,0,0,0,0,0,0,0
"NVE2058",0,0.520149958192845,0.897215702668246,0,-0.675304531088963,-1.05237027556436,-0.589326986815832,-1.32813883874898,-1.17298426585286,-1.66741574321295
"NVE2059",0,0,0,0,0,0,0,0,0,0
"NVE2060",0,0,0,0,0.774719824683984,0,0,0.706156585222091,0,0
"NVE2061",0,0,0,0,-0.704831014693868,0,-0.748765970373396,-1.06534698406455,0,-1.16041654459068
"NVE2062",0,0,0,0,0,0,0,0,0,0
"NVE2063",-0.349146913994209,0,0,0,-0.439491099428777,-0.395696386481104,-0.321497545883365,-0.554351841258763,0,-0.506371522531795
"NVE2064",0.627851090449717,0,0,0,1.0605391658377,0,0,0.772269238625237,0,0
"NVE2065",0,0,0,0,0,0,0,0,0,0
"NVE2066",0,-0.457312558914523,0,0,0.631503780341351,0,0,0.661067631608324,0.486876410181496,0.765295716525811
"NVE2067",0.464609473171329,0,0,0,0.888816287366099,0.5828532417473,0,0.927054222921739,0,0.926332364435721
